Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
90,0.0,5.5198799153335094e-08,0.0,361.09000041419876,2289.47454318267,106698.38453730528,1093373.0752224086
91,0.0,248.52076912682483,0.0,453.4007694738248,1822.0510694983145,106698.38453730528,1093373.0752224086
92,0.0,529.7342172187509,0.0,756.864216699751,1041.7786811480557,106698.38453730528,1093373.0752224086
93,0.0,540.1442149013325,0.0,756.8642167733325,261.5062927219401,106698.38453730528,1093373.0752224086
94,0.0,9.233239711475311e-07,0.0,24.770000210323964,235.97021003088412,106698.38453730528,1093373.0752224086
95,0.0,4.1123364022946083e-08,0.0,19.400002025123364,215.97020794312857,106698.38453730528,1093373.0752224086
96,0.0,1.2688941457003921e-08,0.0,18.52999811468894,196.8671171032429,106698.38453730528,1093373.0752224086
97,1.482878264063088e-08,0.0,0.0,18.799998708171415,177.48567513605622,106698.38453730528,1093373.0752224086
98,0.0,7.498904043828928e-09,0.0,18.580000732498902,158.3310352056451,106698.38453730528,1093373.0752224086
99,18.599999460458136,0.0,0.0,5.654206148653288e-08,158.33103514735467,106698.38453730528,1093373.0752224086
100,18.61999829386715,0.0,0.0,1.5133034820088033e-08,158.33103513175365,106698.38453730528,1093373.0752224086
101,18.439997887722598,0.0,0.0,7.277601449427823e-09,158.33103512425077,106698.38453730528,1093373.0752224086
102,18.529998078629852,0.0,0.0,2.3370336441715246e-08,158.3310351001578,106698.38453730528,1093373.0752224086
103,0.0,1.8163510478885216e-08,104.37537075953632,0.0,255.40012990652622,106698.38453730528,1093373.0752224086
104,0.0,377.80436795112416,2.585324782890743e-08,0.0,255.40012993056962,106698.38453730528,1093373.0752224086
105,0.0,341.1812134410407,0.0,94.15702170496681,158.33103538936712,106698.38453730528,1093373.0752224086
106,0.0,431.92431523104347,0.0,2.900298084099812e-07,158.3310350903671,106698.38453730528,1093373.0752224086
107,0.0,584.3949445757441,0.0,1.2193745486000279e-08,158.3310350777965,106698.38453730528,1093373.0752224086
108,0.0,2.3364124217088718e-08,612.8269087550487,0.0,728.2600602199918,106698.38453730528,1093373.0752224086
109,0.0,258.92526509903183,756.8642168200191,0.0,1432.1437818626093,106698.38453730528,1093373.0752224086
110,3.729109160460616e-08,0.0,557.9364821102232,0.0,1951.024710225117,106698.38453730528,1093373.0752224086
111,286.24057971905177,0.0,619.0214720955444,0.0,2526.7146792739727,106698.38453730528,1093373.0752224086
112,542.7876803057361,0.0,517.8225665589929,0.0,3008.289666173836,106698.38453730528,1093373.0752224086
113,259.34101357215013,0.0,3.00474980335665e-08,0.0,3008.28966620178,106698.38453730528,1093373.0752224086
114,1.2474128871100579e-08,0.0,0.0,379.9699998805261,2616.5680168404133,106698.38453730528,1093373.0752224086
115,7.0281925444623595e-09,0.0,0.0,236.76999844697193,2372.475234936319,106698.38453730528,1093373.0752224086
116,0.0,503.2056582719842,0.0,734.8756600439841,1614.8714616951181,106698.38453730528,1093373.0752224086
117,0.0,599.9842176675796,0.0,756.8642167126116,834.5990733315994,106698.38453730528,1093373.0752224086
118,0.0,599.9999980222327,0.0,623.0099963962329,192.32072653137948,106698.38453730528,1093373.0752224086
119,0.0,4.022770376859337e-08,0.0,16.590002458227694,175.21763121361937,106698.38453730528,1093373.0752224086
120,8.501292236520112e-09,0.0,0.0,16.379998164498904,158.33103516774418,106698.38453730528,1093373.0752224086
121,16.52000091470868,0.0,0.0,8.829151003720537e-08,158.33103507672195,106698.38453730528,1093373.0752224086
122,16.639999412455925,0.0,1.4455927209357435e-08,0.0,158.3310350901661,106698.38453730528,1093373.0752224086
123,16.84999801082401,0.0,1.0824010941924554e-08,0.0,158.33103510023238,106698.38453730528,1093373.0752224086
124,16.780002237263258,0.0,9.263260011828086e-09,0.0,158.33103510884712,106698.38453730528,1093373.0752224086
125,16.780002295932473,0.0,6.793247423719408e-08,0.0,158.33103517202426,106698.38453730528,1093373.0752224086
126,16.71000074766927,0.0,0.0,6.533092410739e-08,158.33103510467254,106698.38453730528,1093373.0752224086
127,0.0,1.3216376727031359e-08,108.60227908926224,0.0,259.3311546576865,106698.38453730528,1093373.0752224086
128,0.0,488.13829997902565,0.0,97.97011599918764,158.33103507089527,106698.38453730528,1093373.0752224086
129,0.0,599.9999999961534,62.76491430356023,0.0,216.70240537320615,106698.38453730528,1093373.0752224086
130,0.0,599.9999999962283,288.15039940974464,0.0,484.6822768242687,106698.38453730528,1093373.0752224086
131,0.0,599.9999999938093,436.90484567356145,0.0,891.0037833006809,106698.38453730528,1093373.0752224086
132,0.0,599.9999998583612,492.9752609381093,0.0,1349.470775973122,106698.38453730528,1093373.0752224086
133,0.0,501.1102022045586,546.1322699595337,0.0,1857.3737870354882,106698.38453730528,1093373.0752224086
134,0.0,448.88998492833196,466.4694887173386,0.0,2291.190411542613,106698.38453730528,1093373.0752224086
135,0.0,367.39502757551605,336.2304027124773,0.0,2603.884686065217,106698.38453730528,1093373.0752224086
136,7.782400900750222e-10,0.0,434.8440646822153,0.0,3008.289666219677,106698.38453730528,1093373.0752224086
137,0.0,151.59125041831768,5.9816769580819275e-09,0.0,3008.28966622524,106698.38453730528,1093373.0752224086
138,5.422008353643587e-10,0.0,0.0,14.889997880457992,2992.939152946417,106698.38453730528,1093373.0752224086
139,0.0,180.81987008225906,0.0,194.89987174325904,2792.011450118315,106698.38453730528,1093373.0752224086
140,0.0,599.9999999799493,0.0,614.3600016579493,2158.650623666821,106698.38453730528,1093373.0752224086
141,0.0,599.9999999800286,0.0,615.2599980850287,1524.361965847204,106698.38453730528,1093373.0752224086
142,0.0,599.9999999483646,0.0,614.7500006423645,890.5990785870345,106698.38453730528,1093373.0752224086
143,0.0,599.9999998216094,0.0,613.6100016556094,258.01144801424107,106698.38453730528,1093373.0752224086
144,0.0,2.353991173788103e-08,0.0,13.829999855539912,243.75371620440592,106698.38453730528,1093373.0752224086
145,0.0,6.594654019211504e-08,0.0,13.45999967394654,229.87742788075002,106698.38453730528,1093373.0752224086
146,0.0,2.3875811457589324e-08,0.0,14.10000047687581,215.3413449148984,106698.38453730528,1093373.0752224086
147,0.0,1.6861153739545638e-08,0.0,13.790002264861148,201.12484773462938,106698.38453730528,1093373.0752224086
148,9.56692286440209e-09,0.0,0.0,13.759998407433269,186.93928236614192,106698.38453730528,1093373.0752224086
149,0.0,1.2598007076304927e-08,0.0,14.000000862598007,172.50629178614417,106698.38453730528,1093373.0752224086
150,1.2148470410365078e-08,0.0,0.0,13.74999900885172,158.33103507598753,106698.38453730528,1093373.0752224086
151,0.0,106.15846772278567,9.832234966809938e-09,0.0,158.3310350851316,106698.38453730528,1093373.0752224086
152,0.0,385.6374606570753,6.820270001753667e-09,0.0,158.3310350914744,106698.38453730528,1093373.0752224086
153,0.0,599.9999999946668,56.14573739386618,0.0,210.5465708677698,106698.38453730528,1093373.0752224086
154,0.0,599.9999999951502,278.1558594253229,0.0,469.2315201333199,106698.38453730528,1093373.0752224086
155,0.0,599.999999985813,421.55494935373787,0.0,861.2776230322925,106698.38453730528,1093373.0752224086
156,0.0,599.9999999732405,473.8900062360904,0.0,1301.9953288318552,106698.38453730528,1093373.0752224086
157,0.0,595.4744859557758,434.92963539195483,0.0,1706.4798897463704,106698.38453730528,1093373.0752224086
158,0.0,599.9999998880363,294.69421302849463,0.0,1980.5455078628677,106698.38453730528,1093373.0752224086
159,0.0,1.8151625331285338e-07,684.0201730693371,0.0,2616.6842688173506,106698.38453730528,1093373.0752224086
160,0.0,2.0055644932726592e-08,421.0810724673407,0.0,3008.289666211979,106698.38453730528,1093373.0752224086
161,0.0,143.1005277846177,1.3042151098352817e-08,0.0,3008.289666224108,106698.38453730528,1093373.0752224086
162,0.0,8.73645676461367e-09,0.0,14.830001513736455,2993.0010048697404,106698.38453730528,1093373.0752224086
163,0.0,2.5458711789784082e-08,0.0,14.430003118458723,2978.124712995041,106698.38453730528,1093373.0752224086
164,0.0,2.114726952096594e-08,0.0,15.370002768147268,2962.2793493165386,106698.38453730528,1093373.0752224086
165,0.0,1.5390207177026144e-08,0.0,14.94000051939022,2946.877286925415,106698.38453730528,1093373.0752224086
166,0.0,1.1154360285180566e-08,0.0,15.439998530154359,2930.9597626675236,106698.38453730528,1093373.0752224086
167,0.0,8.6333630855669e-09,0.0,14.370001082633364,2916.145328561716,106698.38453730528,1093373.0752224086
168,0.0,6.579395332445383e-09,0.0,13.579998009579388,2902.145330613696,106698.38453730528,1093373.0752224086
169,14.36000154132944,0.0,0.0,1.3667075249333962e-07,2902.145330472798,106698.38453730528,1093373.0752224086
170,13.970002634678044,0.0,0.0,2.7322148435521067e-08,2902.145330444631,106698.38453730528,1093373.0752224086
171,14.250002708089104,0.0,2.9089107919700375e-08,0.0,2902.1453304716833,106698.38453730528,1093373.0752224086
172,14.399999328313271,0.0,6.631327205820014e-08,0.0,2902.145330533355,106698.38453730528,1093373.0752224086
173,14.109999838798183,0.0,0.0,1.0202009920156806e-08,2902.1453305228374,106698.38453730528,1093373.0752224086
174,14.609997890581388,0.0,2.658138979222163e-08,0.0,2902.145330547558,106698.38453730528,1093373.0752224086
175,0.0,2.038953581700745e-08,85.50475069385075,0.0,2981.664748692839,106698.38453730528,1093373.0752224086
176,0.0,599.9999997779471,0.0,383.9999763894903,2585.7884843737766,106698.38453730528,1093373.0752224086
177,0.0,599.9999999863471,0.0,403.0921092699725,2170.229608837723,106698.38453730528,1093373.0752224086
178,0.0,599.9999999817063,0.0,181.13166875177504,1983.4959297121816,106698.38453730528,1093373.0752224086
179,0.0,594.0762099730302,0.0,57.25188439393958,1924.473368481316,106698.38453730528,1093373.0752224086
180,0.0,279.9681161377476,3.374792609963589e-08,0.0,1924.4733685127,106698.38453730528,1093373.0752224086
181,0.0,2.7145499696875346e-08,627.3950139077489,0.0,2507.9507314469074,106698.38453730528,1093373.0752224086
182,0.0,2.32147303240479e-08,537.998854163997,0.0,3008.2896658194245,106698.38453730528,1093373.0752224086
183,0.0,321.25708014993256,4.2900290743491934e-07,0.0,3008.2896662183975,106698.38453730528,1093373.0752224086
184,0.0,7.3766664900820995e-09,0.0,45.57418449212035,2961.305970865696,106698.38453730528,1093373.0752224086
185,0.0,1.0416733079828267e-08,0.0,254.50410970243732,2698.930600038441,106698.38453730528,1093373.0752224086
186,7.63917306438479e-10,0.0,0.0,304.4099985292362,2385.105859286651,106698.38453730528,1093373.0752224086
187,0.0,131.5331596142364,0.0,579.0131617922364,1788.1850739338302,106698.38453730528,1093373.0752224086
188,0.0,289.154199080885,0.0,756.864198254885,1007.9127045988971,106698.38453730528,1093373.0752224086
189,0.0,312.594218224262,0.0,756.864216781262,227.6403161646067,106698.38453730528,1093373.0752224086
190,0.0,2.693235873901305e-07,0.0,29.33000063932359,197.40320210344817,106698.38453730528,1093373.0752224086
191,0.0,1.0694093113841026e-08,0.0,19.22000158069409,177.58876748417651,106698.38453730528,1093373.0752224086
192,0.0,7.418586689663466e-09,0.0,18.68000033541859,158.33103517962127,106698.38453730528,1093373.0752224086
193,18.78999935174346,0.0,2.4743464999958116e-08,0.0,158.3310352026324,106698.38453730528,1093373.0752224086
194,18.899998307880598,0.0,0.0,1.8119590164700687e-08,158.33103518395228,106698.38453730528,1093373.0752224086
195,18.78999931059795,0.0,0.0,1.6402239045366804e-08,158.33103516704296,106698.38453730528,1093373.0752224086
196,18.840001968197964,0.0,1.819796922184969e-08,0.0,158.3310351839673,106698.38453730528,1093373.0752224086
197,18.719997931561874,0.0,1.9561869494955022e-08,0.0,158.3310352021599,106698.38453730528,1093373.0752224086
198,18.750001715048754,0.0,0.0,2.795143969234955e-08,158.33103517334393,106698.38453730528,1093373.0752224086
199,1.0577881178864277e-08,0.0,98.77310422387579,0.0,250.19002210154804,106698.38453730528,1093373.0752224086
200,8.120460355757858e-09,0.0,341.3521025706956,0.0,567.6474774922954,106698.38453730528,1093373.0752224086
201,0.0,284.1191206923684,0.0,30.100292005614154,536.616248620528,106698.38453730528,1093373.0752224086
202,0.0,396.85895444076783,1.3623580572842375e-08,0.0,536.6162486331978,106698.38453730528,1093373.0752224086
203,0.0,4.3412109862339495e-07,564.8849487894297,0.0,1061.9592510073671,106698.38453730528,1093373.0752224086
204,1.3921760274132507e-10,0.0,617.2938195363296,0.0,1636.0425031761536,106698.38453730528,1093373.0752224086
205,0.0,250.95908453663563,756.864216786276,0.0,2339.92622478739,106698.38453730528,1093373.0752224086
206,0.0,2.5014226344078244e-08,470.4887498930174,0.0,2777.480762187896,106698.38453730528,1093373.0752224086
207,6.915874307243687e-10,0.0,248.1816172118235,0.0,3008.2896661948917,106698.38453730528,1093373.0752224086
208,0.0,76.40406224171949,2.4718078781200476e-08,0.0,3008.289666217879,106698.38453730528,1093373.0752224086
209,0.0,1.2182271693833764e-08,0.0,292.6818382631043,2706.5558123383903,106698.38453730528,1093373.0752224086
210,0.0,164.71960234693506,0.0,468.74960125693497,2223.3088007333026,106698.38453730528,1093373.0752224086
211,0.0,4.442749436319615e-07,0.0,425.48999907027485,1784.6593171557001,106698.38453730528,1093373.0752224086
212,0.0,308.3042177225488,0.0,756.8642167415487,1004.3869287623509,106698.38453730528,1093373.0752224086
213,0.0,349.3142180712768,0.0,756.8642168172768,224.11454029093147,106698.38453730528,1093373.0752224086
214,1.4584232539217843e-10,0.0,0.0,26.639999198854348,196.65062359108197,106698.38453730528,1093373.0752224086
215,0.0,6.795480670907676e-09,0.0,18.77999993779548,177.2897989129424,106698.38453730528,1093373.0752224086
