Day,Pb_Sum,Ppv_Sum,Pd_Sum,Ppvmax_Sum,Ps_Sum,Pc_Sum,SOC_Avg,Benefit,npv
121,71.849994084,2251.148664718742,835.0300003130001,2753.128659705,923.894785937,1935.4838709677422,752.3120517710573,-35076.69159876786,274025.26392705855
122,2876.198814967742,2701.687468746,2092.058884854999,2701.687468746,1265.511289276,1935.483870967742,909.8819777669083,-35076.69159876786,274025.26392705855
123,2679.1132994807417,2490.649261275,2240.2611159839994,2490.649261275,1228.9697977079995,1935.483870967742,753.5636177433552,-35076.69159876786,274025.26392705855
124,1565.2448574817415,2674.499748588001,1738.7499921029994,2674.499748588001,1591.5407236729995,1935.4838709677422,567.9858258753179,-35076.69159876786,274025.26392705855
125,0.0,2862.577607745,528.790008424,2862.577607745,1148.443737821258,1935.4838709677417,895.1467956253041,-35076.69159876786,274025.26392705855
126,0.0,2983.021133393,2578.399999551999,2983.021133393,3321.4472569932573,1935.4838709677417,1073.4872022309657,-35076.69159876786,274025.26392705855
127,3136.9528589747406,2498.107652961,2220.2700002769993,2498.107652961,1051.1966340459996,1935.483870967742,657.8549097255725,-35076.69159876786,274025.26392705855
128,2409.4561225635453,2493.2367130979997,1154.7585669602306,2493.2367130979997,703.4308286779998,1950.0905629677761,674.288564498415,-35076.69159876786,274025.26392705855
129,1534.0107266607415,2613.0243893399597,1936.9881284729995,2613.0243893399597,1343.5793620149595,1935.483870967742,866.6899261023874,-35076.69159876786,274025.26392705855
130,1677.8568343933703,2673.235072118,2064.711787720371,2673.235072118,1539.1087029479995,1936.8049980017418,842.2690431432717,-35076.69159876786,274025.26392705855
131,1549.2808070577416,2664.1361618230003,1753.0700018399998,2664.1361618230003,1338.8530912819997,1935.4838709677417,726.7508199935695,-35076.69159876786,274025.26392705855
132,106.40698455974194,2481.0403479157,961.9699947219995,2481.0403479157,877.0534574406996,1935.483870967742,836.0494787109204,-35076.69159876786,274025.26392705855
133,0.0,2723.0791728239997,2484.5800039260002,2723.0791728239997,2971.105308664258,1935.483870967742,934.733416771449,-35076.69159876786,274025.26392705855
134,1533.080197574683,2614.079735353,1197.4945707880586,2614.079735353,551.4575983990001,1941.6568857577417,728.3751858900392,-35076.69159876786,274025.26392705855
135,2174.9928463057418,2826.763849294,2125.498513476,2826.763849294,1531.0913222249999,1935.483870967742,824.4843578644442,-35076.69159876786,274025.26392705855
136,2427.7138923777416,2891.2986315490007,1555.7819491239673,2891.2986315490007,1019.8384435989674,1941.8760224287419,761.5219335521448,-35076.69159876786,274025.26392705855
137,3273.8992781637417,2693.5013545099996,2583.5800042969995,2693.5013545099996,1759.1167602549995,2335.483870967742,789.9556431629295,-35076.69159876786,274025.26392705855
138,1727.049063234448,2740.5621463098,1688.3269825168934,2740.5621463098,1179.3342396983996,1940.563942964742,732.5496666058376,-35076.69159876786,274025.26392705855
139,679.2026190867417,2762.7351769484003,531.4457584616,2762.7351769484003,398.039668208,1935.483870967742,798.5173969257511,-35076.69159876786,274025.26392705855
140,0.0,2718.6733159220003,1745.3418773259996,2718.6733159220003,1859.6113155252583,1935.483870967742,1201.7978705299088,-35076.69159876786,274025.26392705855
141,1615.2555532317417,2632.5066512750004,2257.7469168569996,2632.5066512750004,1878.5252478090001,1935.483870967742,906.696197602459,-35076.69159876786,274025.26392705855
142,1221.3192539703398,2757.331773372,1442.7231269004012,2757.331773372,1268.6857681889992,1995.6783725877417,874.8960517355548,-35076.69159876786,274025.26392705855
143,2798.7080515117414,2554.0514330979995,2207.3321526769996,2554.0514330979995,1451.607759638,1935.483870967742,997.0111110999569,-35076.69159876786,274025.26392705855
144,2180.3792433017416,2664.001998451,2421.6873789539986,2664.001998451,1030.0347613119993,1935.483870967742,756.9800746550258,-35076.69159876786,274025.26392705855
145,1529.479237232955,2654.86865,1677.1660457487867,2654.86865,1369.5591589979995,1943.3747728187423,612.7867451714939,-35076.69159876786,274025.26392705855
146,442.73418403674196,2641.322855627,1367.5423333059996,2641.322855627,1234.4354878709996,1935.483870967742,733.5435687693148,-35076.69159876786,274025.26392705855
147,145.009972901,2757.9615670389994,1392.8954054544581,2757.9615670389994,1958.8987338584582,2046.198201742,865.3750983035196,-35076.69159876786,274025.26392705855
148,1401.4037316377419,2592.699708862,1742.0956445789993,2592.699708862,1051.5652062099996,1935.483870967742,1019.7293534518398,-35076.69159876786,274025.26392705855
149,1160.023652019742,2591.9183830979996,2588.2527915429996,2591.9183830979996,2080.21095201,1935.4838709677422,883.1472754721872,-35076.69159876786,274025.26392705855
150,2245.8946859751723,2636.576198451,1835.4626016165691,2636.576198451,1030.4740671170002,1942.169429143742,580.6417701927651,-35076.69159876786,274025.26392705855
151,518.7503183515039,2849.943711549,581.3226062522282,2849.943711549,375.531082775644,827.8355694090882,335.2460132060772,-35076.69159876786,274025.26392705855
152,0.0,2847.1232695890003,1027.8248904545042,2847.1232695890003,775.442027934504,1049.4261382350003,507.01266400218,-35076.69159876786,274025.26392705855
153,0.0,2245.252045637743,168.13028275799917,2891.8856005690004,110.42844176799916,1935.4838709677422,892.6404252175962,-35076.69159876786,274025.26392705855
154,411.6999986950001,2914.4973601369998,2384.1703379590003,2914.4973601369998,3082.003802398259,2335.483870967742,1358.588263957123,-35076.69159876786,274025.26392705855
155,1786.023034236742,2857.5719059219996,2981.8433929589996,2857.5719059219996,1967.9644645120004,1935.4838709677422,985.3212910269358,-35076.69159876786,274025.26392705855
156,2045.6147623547422,2719.135403098,1699.580363991999,2719.135403098,448.9066401140001,1935.483870967742,603.6909492411834,-35076.69159876786,274025.26392705855
157,1749.688891772189,2877.109269157,1605.3258395585528,2877.109269157,1219.6108147528978,1970.383177377844,716.1485884207121,-35076.69159876786,274025.26392705855
158,1500.7033301307417,2672.6433121180003,1130.0881434149996,2672.6433121180003,268.4609004379997,1935.483870967742,843.8900832770651,-35076.69159876786,274025.26392705855
159,1235.025886312833,2380.5121236669997,2670.620123681,2380.5121236669997,2063.2102099960002,1870.1979051668334,804.6630400453332,-35076.69159876786,274025.26392705855
160,83.11389202860823,2490.29917549,1612.140000334,2490.29917549,1943.8216964992585,1948.9413594213504,793.8523900292329,-35076.69159876786,274025.26392705855
161,0.0,2579.0209505690004,579.7930381569995,2579.0209505690004,928.9701160092577,1935.483870967742,892.0942758403677,-35076.69159876786,274025.26392705855
162,1861.201116407742,2603.770353804,2629.146962093999,2603.770353804,1559.5445610849995,1935.483870967742,891.8987111518585,-35076.69159876786,274025.26392705855
163,2020.9591805917419,2766.0407690199995,1119.303230904,2766.0407690199995,397.709303214,1935.483870967742,834.5123633009549,-35076.69159876786,274025.26392705855
164,584.482049171469,2748.2379567650005,2338.7839682842723,2748.2379567650005,2334.763608064999,1943.7503543357418,894.9052112871459,-35076.69159876786,274025.26392705855
165,1641.3292629977243,2786.514286333,2135.4463328440174,2786.514286333,1616.7269786709996,1938.572892785742,747.344112754554,-35076.69159876786,274025.26392705855
166,1552.7432380717419,2824.8187677450005,1746.3239322159998,2824.8187677450005,986.8920639449999,1935.483870967742,642.9952453942042,-35076.69159876786,274025.26392705855
167,10.948380915298738,2524.3235375587415,976.6673693549997,2540.534688451,890.2904148669998,1954.3188491730405,873.4635384253643,-35076.69159876786,274025.26392705855
168,0.0,2631.4788574709996,1485.8791525229994,2631.4788574709996,1896.1641396162577,1935.483870967742,1025.4147472232123,-35076.69159876786,274025.26392705855
169,2108.7984724757416,2877.29075,2653.7098619469994,2877.29075,2086.465209746,2335.483870967742,1076.869619821501,-35076.69159876786,274025.26392705855
170,1191.3941284027417,2680.7015498630003,1621.5041719779995,2680.7015498630003,1017.7359624859997,1935.483870967742,867.0939133370172,-35076.69159876786,274025.26392705855
171,1879.8903069747416,2756.5797954900004,2015.338289865,2756.5797954900004,1298.1645347140002,1935.4838709677417,805.0083865646956,-35076.69159876786,274025.26392705855
172,769.8515829907415,2902.2135485880003,2132.9058731279993,2902.2135485880003,1556.0371285099995,1935.4838709677417,733.640389654738,-35076.69159876786,274025.26392705855
173,1242.2579342777456,2889.6395476079997,1786.857007705996,2889.6395476079997,1431.099763876,1937.1847427757418,660.5364101799239,-35076.69159876786,274025.26392705855
174,404.20601973949573,2799.607277334,1230.0918842892459,2799.607277334,1180.7902353270001,1943.5449348467419,749.6870393885487,-35076.69159876786,274025.26392705855
