Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
2149,0.0,0.0,0.0,10.532999936999998,1076.5678037243308,-14640.646814051941,486881.59599082614
2150,0.0,51.73299799299997,400.0,0.0,1448.5678037243308,-14640.646814051941,486881.59599082614
2151,0.0,0.0,25.643997060000004,0.0,1472.416720990131,-14640.646814051941,486881.59599082614
2152,0.0,0.0,21.369998217000003,0.0,1492.2908193319408,-14640.646814051941,486881.59599082614
2153,0.0,0.0,0.0,6.260000523999998,1485.837210544312,-14640.646814051941,486881.59599082614
2154,0.0,0.0,0.0,3.8740015249999997,1481.8433945391573,-14640.646814051941,486881.59599082614
2155,0.0,0.0,0.0,12.809999366999998,1468.6372096247244,-14640.646814051941,486881.59599082614
2156,0.0,0.0,0.0,12.410000955,1455.8433942071986,-14640.646814051941,486881.59599082614
2157,0.0,268.1037157644197,0.0,280.1337170994197,1167.0457477129514,-14640.646814051941,486881.59599082614
2158,0.0,0.0,0.0,12.159999125999999,1154.5096661397556,-14640.646814051941,486881.59599082614
2159,0.0,0.0,0.0,11.950000523999998,1142.1900779706834,-14640.646814051941,486881.59599082614
2160,0.0,0.0,0.0,11.879999108999998,1129.9426562088277,-14640.646814051941,486881.59599082614
2161,0.0,0.0,0.0,11.090001680999999,1118.5096647851162,-14640.646814051941,486881.59599082614
2162,0.0,0.0,0.0,11.950000523999998,1106.190076616044,-14640.646814051941,486881.59599082614
2163,0.0,0.0,0.0,11.119999868999999,1094.7261592253224,-14640.646814051941,486881.59599082614
2164,0.0,0.0,0.0,11.270002094999999,1083.1076003644976,-14640.646814051941,486881.59599082614
2165,0.0,0.0,0.0,12.130000937999998,1070.602444758312,-14640.646814051941,486881.59599082614
2166,0.0,0.0,0.0,11.630002923,1058.6127510232604,-14640.646814051941,486881.59599082614
2167,0.0,0.0,0.0,10.790002871999999,1047.4890367222295,-14640.646814051941,486881.59599082614
2168,0.0,0.0,0.0,10.759999041,1036.3962542057345,-14640.646814051941,486881.59599082614
2169,0.0,0.0,0.0,11.799998297999998,1024.2313075067655,-14640.646814051941,486881.59599082614
2170,0.0,0.0,0.0,12.350998365999997,1011.4983195005799,-14640.646814051941,486881.59599082614
2171,0.0,0.0,189.156001875,0.0,1187.4134012443299,-14640.646814051941,486881.59599082614
2172,0.0,0.0,0.0,8.785002922999999,1178.3566971999999,-14640.646814051941,486881.59599082614
2173,0.0,0.0,0.0,12.459997935,1165.5113385041236,-14640.646814051941,486881.59599082614
2174,0.0,137.07199916700006,400.0,0.0,1537.5113385041236,-14640.646814051941,486881.59599082614
2175,0.0,0.0,0.0,9.225998349,1528.0,-14640.646814051941,486881.59599082614
2176,0.0,93.56100247900002,400.0,0.0,1900.0,-14640.646814051941,486881.59599082614
2177,0.0,0.0,0.0,12.130000937999998,1887.4948443938144,-14640.646814051941,486881.59599082614
2178,0.0,0.0,0.0,13.140002006999998,1873.948450572165,-14640.646814051941,486881.59599082614
2179,0.0,0.0,0.0,12.709999763999997,1860.8453580319588,-14640.646814051941,486881.59599082614
2180,0.0,0.0,0.0,12.320000747999998,1848.1443263329897,-14640.646814051941,486881.59599082614
2181,0.0,386.859997993,0.0,400.0,1435.773192312371,-14640.646814051941,486881.59599082614
2182,0.0,0.0,0.0,12.929997762,1422.443297712371,-14640.646814051941,486881.59599082614
2183,0.0,0.0,0.0,11.91000294,1410.1649441659793,-14640.646814051941,486881.59599082614
